anime_id,name,genre,rating
22745,brothers conflict special,"Harem, Romance, Shoujo",6.81
2802,candy candy: candy no natsu yasumi,"Drama, Shoujo, Slice of Life",6.81
4201,chocchan monogatari,"Drama, Historical, Slice of Life",6.81
11177,cross fight b-daman,Adventure,6.81
31050,cyborg 009 vs devilman,"Action, Demons, Sci-Fi, Shounen, Super Power, Supernatural",6.81
1757,di gi charat christmas special,Comedy,6.81
2795,dragonaut: the resonance,"Action, Drama, Fantasy, Mecha, Romance, Sci-Fi",6.81
9837,emblem take 2,"Action, Drama, Seinen",6.81
8187,fumiko no kokuhaku,Comedy,6.81
6733,ginga tetsudou 999: kimi wa senshi no you ni ikirareru ka?,"Drama, Sci-Fi, Space",6.81
260,happy☆lesson (tv),"Comedy, Drama, Harem, Romance, Slice of Life",6.81
21541,hentai ouji to warawanai neko.: henneko bbs,Comedy,6.81
17919,houkago no pleiades (tv),"Magic, Space",6.81
4808,hurricane polymar,"Action, Adventure, Police, Sci-Fi, Super Power",6.81
26183,ikkitousen: extravaganza epoch,"Action, Ecchi, Martial Arts, School, Seinen, Super Power",6.81
16964,inazuma eleven go: tcg cm ng-shuu,Comedy,6.81
24821,isshuukan friends. specials,"School, Slice of Life",6.81
667,kashimashi: girl meets girl,"Comedy, Drama, Romance, School, Shoujo Ai, Slice of Life",6.81
30915,kekkai sensen: soresaemo saitei de saikou na hibi,"Action, Fantasy, Shounen, Super Power, Supernatural, Vampire",6.8
18495,kitakubu katsudou kiroku,"Comedy, School, Slice of Life",6.81
25939,mahou shoujo lyrical nanoha vivid,"Action, Adventure, Magic",6.81
20999,mini van special,"Comedy, Game, Parody, Slice of Life",6.81
86,mobile suit gundam zz,"Comedy, Drama, Mecha, Military, Sci-Fi, Space",6.81
9040,mokei senshi gunpla builders beginning g,"Action, Mecha, Sci-Fi, Shounen",6.81
1109,monster extra,"Drama, Horror, Mystery, Seinen",6.81
8235,muumin (1972),"Adventure, Comedy, Fantasy, Slice of Life",6.81
15431,natsu-iro kiseki: 15-kaime no natsuyasumi,Slice of Life,6.81
2970,night wizard,"Adventure, Fantasy, Magic, Shounen",6.81
21177,nobunaga the fool,"Action, Historical, Mecha, Sci-Fi",6.81
21707,pretty rhythm movie: all star selection - prism show☆best ten,"Music, Shoujo, Sports",6.81
25857,pripara movie: mi~nna atsumare! prism☆tours,"Music, Shoujo",6.81
919,ray the animation,"Drama, Romance, Sci-Fi",6.81
11491,recorder to randoseru do♪,"Comedy, School, Seinen, Slice of Life",6.81
3024,ribbon no kishi,"Action, Fantasy, Mystery, Romance",6.81
5201,salad juu yuushi tomatoman,"Adventure, Comedy",6.81
23459,sekai seifuku: bouryaku no zvezda - shin zvezda daisakusen,"Action, Comedy, Fantasy",6.81
533,sensei no ojikan: doki doki school hours,"Comedy, Slice of Life",6.81
19391,shingeki no kyojin picture drama,"Comedy, Parody",6.81
420,spriggan,"Adventure, Military, Sci-Fi, Shounen",6.81
12857,star driver the movie,"Action, Mecha, Romance, Shounen",6.81
10702,tekken: blood vengeance,"Action, Fantasy, Martial Arts, Sci-Fi, Supernatural",6.81
2114,tenkuu senki shurato: sousei e no anto,"Action, Fantasy, Magic, Shounen",6.81
7330,tottoko hamtarou movie 2: ham-ham hamuuja! maboroshi no princess,"Adventure, Comedy, Kids",6.81
1675,transformers micron densetsu,"Action, Mecha, Sci-Fi, Shounen",6.81
5484,wagaya no oinari-sama. specials,"Adventure, Comedy, Fantasy, Shounen, Supernatural",6.81
4101,wan wan celepoo soreyuke! tetsunoshin,"Comedy, Fantasy, Kids",6.81
1266,yoroiden samurai troopers kikoutei densetsu,"Adventure, Fantasy, Samurai, Shounen",6.81
12455,yuu☆yuu☆hakusho: mu mu hakusho,Comedy,6.81
28789,3-gatsu no lion meets bump of chicken,"Drama, Music, Seinen",6.8
373,bannou bunka neko-musume,"Adventure, Comedy, Mecha, Sci-Fi, Seinen",6.8
2089,choujikuu seiki orguss,"Action, Adventure, Mecha, Romance, Sci-Fi, Shounen",6.8
8632,chuuzumou,Comedy,6.8
63,dears,"Comedy, Ecchi, Harem, Romance, Sci-Fi",6.8
1758,di gi charat tsuyu specials,Comedy,6.8
2653,doraemon: ganbare! gian!!,"Adventure, Comedy, Fantasy, Kids, Shounen",6.8
1317,eyeshield 21: maboroshi no golden bowl,"Shounen, Sports",6.8
18851,fate/kaleid liner prisma☆illya: undoukai de dance!,"Comedy, Fantasy, Magic",6.8
3355,fortune dogs,Adventure,6.8
1996,full moon wo sagashite: kawaii kawaii daibouken,"Comedy, Fantasy, Supernatural",6.8
850,gakuen heaven,"Comedy, Drama, Romance, School, Shounen Ai",6.8
1581,gift: eternal rainbow,"Comedy, Drama, Harem, Magic, Romance, School",6.8
385,gilgamesh,"Drama, Fantasy, Sci-Fi, Supernatural",6.8
10470,god eater prologue,"Action, Fantasy, Military, Sci-Fi",6.8
12483,gregory horror show: the last train,"Comedy, Demons, Horror, Mystery, Supernatural, Vampire",6.8
1904,harukanaru toki no naka de 2: shiroki ryuu no miko,"Demons, Fantasy, Historical, Magic, Romance, Shoujo, Supernatural",6.8
25689,hyakka ryouran: samurai after,"Ecchi, Harem",6.8
2831,ie naki ko (movie),"Adventure, Drama, Slice of Life",6.8
2905,ikkitousen: dragon destiny specials,"Ecchi, Martial Arts, School, Super Power",6.8
24451,kanojo ga flag wo oraretara ova,"Comedy, Harem, Romance, School",6.8
1204,kujira no chouyaku,"Drama, Fantasy, Kids",6.8
671,lemon angel project,"Drama, Music",6.8
27857,madan no ou to vanadis: tigre-kun to vanadi-chu,Comedy,6.8
5274,magical★taruruuto-kun,"Adventure, Comedy, Ecchi, Fantasy, Magic, School",6.8
5953,mahou no princess minky momo: yume wo dakishimete,"Magic, Shoujo",6.8
11209,maken-ki! ova,"Action, Ecchi, Harem, Martial Arts, School, Super Power",6.8
1161,maze☆bakunetsu jikuu (tv),"Adventure, Comedy, Fantasy, Mecha, Shounen",6.8
3836,meiken jolie,"Adventure, Historical",6.8
11615,morita-san wa mukuchi. 2,"Comedy, School, Slice of Life",6.8
2603,mushi-uta,"Action, Fantasy, Sci-Fi",6.8
12663,patalliro! stardust keikaku,"Adventure, Comedy, Romance, Shoujo, Shounen Ai",6.8
29697,prince of tennis: message in a bottle,"Comedy, School, Shounen, Sports",6.8
18099,recorder to randoseru mi☆,"Comedy, School, Seinen, Slice of Life",6.8
11483,redline pilot,"Cars, Sports",6.8
33524,sakamoto desu ga? special,"Comedy, School, Seinen",6.8
3005,shadow skill,"Adventure, Drama, Fantasy, Shounen",6.8
2628,"the☆doraemons: strange, sweets, strange?",Fantasy,6.8
2580,tsukuyomi: moon phase special,"Comedy, Dementia, Slice of Life",6.8
2299,uchuu no kishi tekkaman blade ova: burning clock,"Action, Mecha, Sci-Fi, Shounen",6.8
23931,uchuu senkan yamato 2199: tsuioku no koukai,"Action, Drama, Military, Sci-Fi, Space",6.8
1277,ys: tenkuu no shinden - adol christine no bouken,"Adventure, Demons, Drama, Fantasy, Magic",6.8
6670,8-gatsu no symphony: shibuya 2002-2003,Music,6.79
27939,afro samurai pilot,"Action, Martial Arts, Samurai, Seinen",6.79
1957,ai tenshi densetsu wedding peach dx,"Adventure, Comedy, Magic, Romance, Shoujo",6.79
937,appleseed,"Action, Adventure, Mecha, Police, Sci-Fi",6.79
3271,bakuto sengen daigander,"Adventure, Mecha, Sci-Fi, Shounen",6.79
12745,bari bari densetsu (1987),"Action, Drama, Shounen, Sports",6.79
7619,gegege no kitarou (1996),"Adventure, Demons, Supernatural",6.79
5936,hashire! shiroi ookami,Drama,6.79
9001,je taime,Sci-Fi,6.79
3130,kaibutsu-kun (1980),"Comedy, Horror, Kids",6.79
17731,ketsuekigata-kun!,Comedy,6.79
3394,kimagure orange☆road: shounen jump special,"Drama, Romance, Shounen",6.79
12279,kinnikuman ii sei: muscle ninjin soudatsu sen! choujin daisensou,"Action, Comedy, Drama, Martial Arts, Romance, Samurai",6.79
2106,kiss dum: engage planet,"Mecha, Military, Sci-Fi",6.79
10732,konjiki no gash bell!!: hashire gash!! ubawareta umagon,"Adventure, Comedy, Magic, Shounen, Supernatural",6.79
6230,kyokujitsu no kantai,"Action, Drama, Historical, Military",6.79
3057,loveless specials,"Comedy, Fantasy, Romance, Shounen Ai, Supernatural",6.79
32321,lupin iii (2015): italian game,"Action, Adventure, Comedy, Shounen",6.79
518,mahou no princess minky momo,"Magic, Shoujo",6.79
626,mamotte shugogetten!,"Comedy, Fantasy, Magic, Romance, Shounen",6.79
29855,meiji tokyo renka movie: yumihari no serenade,"Fantasy, Harem, Romance, Shoujo",6.79
12503,mirai nikki (tv): ura mirai nikki,"Action, Comedy, Mystery, Psychological, Shounen, Supernatural, Thriller",6.79
3438,moero! top striker,"Action, Shounen, Sports",6.79
13833,nagareboshi lens,"Romance, Shoujo",6.79
10807,nichijou: tanken nichijou no machi,"Comedy, School, Slice of Life",6.79
32625,okusama ga seitokaichou! ova: okusama gekijou,"Comedy, Shounen",6.79
23299,pokemon best wishes! season 2: decolora adventure - iris vs. ibuki! dragon master e no michi!!,"Action, Adventure, Comedy, Fantasy, Kids",6.79
4793,pokemon: pichu to pikachu,"Adventure, Comedy, Fantasy, Kids",6.79
2161,skull man,"Action, Mystery, Super Power",6.79
1618,soreyuke! uchuu senkan yamamoto yohko (1999),"Action, Adventure, Sci-Fi",6.79
1544,super robot taisen og the animation,"Mecha, Sci-Fi, Shounen, Space",6.79
31440,teekyuu 6,"Comedy, Shounen, Sports",6.79
3686,tokimeki memorial: only love specials,"Comedy, School",6.79
1737,uchuu senshi baldios,"Adventure, Drama, Mecha, Sci-Fi, Shounen, Space",6.79
25397,absolute duo,"Action, Ecchi, Harem, Romance, School, Supernatural",6.78
3835,ai no gakko cuore monogatari,"Drama, Historical, Slice of Life",6.78
25241,akame ga kill! theater,Comedy,6.78
1750,amaenaide yo!! katsu!!: damasarenaide yo!!,"Comedy, Ecchi, Romance, Supernatural",6.78
20543,bayonetta: bloody fate,"Action, Demons, Fantasy, Super Power",6.78
9119,chirorin mura monogatari,"Kids, Slice of Life",6.78
15879,chuunibyou demo koi ga shitai!: depth of field - ai to nikushimi gekijou,"Action, Mecha",6.78
4508,d.c.s.s: da capo second season omake,"Comedy, Harem, Romance",6.78
1752,di gi charat: hoshi no tabi,Comedy,6.78
29413,dog days recap,"Action, Adventure, Fantasy, Magic",6.78
3023,esper mami,"Comedy, Ecchi, Magic, School, Super Power, Supernatural",6.78
2042,five star stories,"Action, Drama, Fantasy, Mecha, Sci-Fi",6.78
3381,fushigi no umi no nadia specials,"Adventure, Sci-Fi",6.78
17679,gambo,"Demons, Historical",6.78
6653,ginga tetsudou 999: glass no clair,"Drama, Sci-Fi, Space",6.78
3037,gs mikami: gokuraku daisakusen!!,"Comedy, Fantasy",6.78
1325,hamelin no violin hiki,"Adventure, Drama, Fantasy",6.78
7579,happy☆lesson: hoka hoka★kanna to futari kiri,"Comedy, Harem, Romance",6.78
1316,idaten jump,"Game, School, Sports",6.78
637,iketeru futari,"Comedy, Ecchi, Romance, School, Seinen",6.78
2556,jungle taitei (1989),"Adventure, Drama",6.78
618,juubee ninpuuchou: ryuuhougyoku-hen,"Adventure, Horror, Magic, Martial Arts, Shounen, Supernatural",6.78
913,kakutou bijin wulong,"Action, Ecchi, Martial Arts",6.78
3923,kamen rider den-o: imagin anime,"Action, Adventure, Comedy, Kids, Super Power",6.78
32287,kanamewo,"Drama, Romance, Shoujo Ai, Supernatural",6.79
21701,kindaichi shounen no jikenbo: shinigami byouin satsujin jiken,"Mystery, Shounen",6.78
3085,koharu biyori,"Comedy, Ecchi, Sci-Fi",6.78
4050,kouchuu ouja mushiking: mori no tami no densetsu,Fantasy,6.78
9519,medaka no gakkou,Comedy,6.78
9335,megane na kanojo,"Comedy, Romance, School, Shounen",6.78
222,mezzo dsa,"Action, Adventure, Comedy, Mystery, Sci-Fi",6.78
32962,occultic;nine,"Mystery, Sci-Fi",6.78
14199,oniichan dakedo ai sae areba kankeinai yo ne!,"Comedy, Ecchi, Harem, Romance, School",6.78
23363,ore no imouto ga konnani kawaii wake ga nai.: ore no imouto ga konnani eroge na wake nai,"Comedy, Romance",6.78
6666,passion,Music,6.78
17573,planetarium uchuu kyoudai: itten no hikari,"Comedy, Sci-Fi, Seinen, Slice of Life",6.79
9107,pokemon best wishes!,"Action, Adventure, Comedy, Fantasy, Kids",6.78
14093,pokemon best wishes! season 2,"Action, Adventure, Comedy, Fantasy, Kids",6.78
5256,"pokemon fushigi no dungeon: toki no tankentai, yami no tankentai","Adventure, Fantasy",6.78
6877,pokemon: bokutachi pichu brothers - party wa oosawagi! no maki,"Adventure, Comedy, Fantasy, Kids",6.78
30625,princess princess specials,"Comedy, School, Shoujo",6.75
17933,pyuu to fuku! jaguar,"Comedy, Music, Shounen",6.78
26019,rokujouma no shinryakusha!?,"Comedy, Romance, School, Supernatural",6.78
25285,seirei tsukai no blade dance specials,"Action, Ecchi, Fantasy, School, Supernatural",6.78
2033,tamala 2010: a punk cat in space,"Comedy, Dementia, Psychological, Sci-Fi",6.78
23439,toki wa meguru: tokyo station,Slice of Life,6.78
8230,true tears epilogue,"Drama, Music, Romance",6.78
3761,wanwan sanjuushi,"Adventure, Historical",6.78
2032,wellber no monogatari: sisters of wellber,"Action, Adventure, Comedy, Drama, Fantasy, Historical",6.78
1533,ai tenshi densetsu wedding peach,"Adventure, Comedy, Magic, Romance, Shoujo",6.77
23627,aoki hagane no arpeggio: ars nova - kirikumas,"Comedy, Parody",6.77
33046,b-project: kodou＊ambitious,"Music, Shoujo",6.77
1669,bakuten shoot beyblade 2002,"Action, Adventure, Comedy, Sci-Fi, Shounen, Sports",6.77
1136,betterman,"Action, Adventure, Comedy, Drama, Horror, Mecha, Mystery, Psychological, Sci-Fi, Shounen",6.77
2495,chance triangle session,"Drama, Music, Slice of Life",6.77
4503,choujikuu kidan southern cross,"Action, Drama, Mecha, Sci-Fi",6.77
8367,crayon shin-chan movie 16: chou arashi wo yobu kinpoko no yuusha,"Comedy, Ecchi, Kids, School, Shounen, Slice of Life",6.77
2650,"doraemon movie: boku, momotarou no nanna no sa","Adventure, Fantasy, Kids, Sci-Fi, Shounen",6.77
7436,dragon quest: dai no daibouken tachiagare!! aban no shito,"Action, Adventure, Fantasy, Magic, Shounen",6.77
2953,egao,"Music, Slice of Life",6.77
13731,eureka seven: new order,"Adventure, Drama, Mecha, Romance, Sci-Fi",6.77
7307,gegege no kitarou (1985),"Comedy, Supernatural",6.77
3481,grendizer: getter robo g - great mazinger kessen! daikaijuu,"Action, Mecha, Sci-Fi, Shounen",6.77
9515,highschool of the dead: drifters of the dead,"Comedy, Ecchi, Supernatural",6.77
2050,honoo no tenkousei,"Action, Comedy, Martial Arts, Parody, School, Shounen, Sports",6.77
1409,igpx: immortal grand prix,"Mecha, Sci-Fi, Shounen, Sports",6.77
5333,ikkitousen: great guardians specials,"Comedy, Ecchi",6.77
2565,jungle taitei: susume leo!,"Adventure, Shounen",6.77
12991,katte ni kaizou specials,"Comedy, Parody, School, Sci-Fi, Shounen",6.77
148,kita e.: diamond dust drops,"Drama, Romance, Slice of Life",6.77
16756,kuiba: zhi shiwanhuoji,"Action, Adventure, Fantasy, Kids",6.77
2980,kuusou kagaku sekai gulliver boy,"Action, Adventure, Fantasy, Magic, Mecha",6.77
4320,lupin iii: green vs. red,"Action, Comedy, Mystery, Shounen",6.77
2039,mahou no yousei persia,"Comedy, Magic",6.77
17743,"maoyuu maou yuusha: kono monogatari wa, daniku dake dewanai no ja!","Adventure, Demons, Fantasy, Romance",6.77
8245,metal fight beyblade vs. taiyou: shakunetsu no shinryakusha sol blaze,"Adventure, Comedy, Sports",6.77
9581,mm! specials,"Comedy, Ecchi, School",6.77
26351,nagato yuki-chan no shoushitsu,"Comedy, Romance, School, Seinen, Slice of Life",6.77
5865,nanaka 6/17 special,"Comedy, Drama, Romance, Shounen, Slice of Life",6.77
615,nurse witch komugi-chan magikarte,"Comedy, Magic, Parody",6.77
3827,ore wa teppei,"Action, Shounen, Sports",6.77
1182,shamanic princess,"Action, Fantasy, Magic, Romance",6.77
23209,sora no method,"Drama, Fantasy, School, Slice of Life",6.77
28063,sword art online ii: sword art offline ii,Comedy,6.77
15125,teekyuu,"Comedy, School, Shounen, Sports",6.77
10005,tetsujin 28-gou: hakuchuu no zangetsu,"Action, Adventure, Mecha, Sci-Fi",6.77
1822,the hakkenden,"Action, Adventure, Demons, Historical, Martial Arts, Samurai, Shounen",6.77
473,tide-line blue,"Action, Adventure, Drama, Military, Shounen",6.77
4467,universe,"Fantasy, Music",6.77
20267,wooser no sono higurashi: kakusei-hen,"Comedy, Fantasy, Slice of Life",6.77
29017,wooser no sono higurashi: mugen-hen,"Comedy, Fantasy, Slice of Life",6.77
11755,009 re:cyborg,"Action, Adventure, Mecha, Sci-Fi",6.76
27911,anime de wakaru shinryounaika,"Comedy, Seinen",6.76
7805,baka to test to shoukanjuu: mondai - christmas ni tsuite kotae nasai,"Comedy, Romance",6.76
5002,bari bari densetsu,"Action, Drama, Shounen, Sports",6.76
1962,chikyuu bouei kazoku,"Action, Comedy, Sci-Fi, Shounen",6.76
14827,d.c.iii: da capo iii,"Drama, Ecchi, Romance, School",6.76
4712,digimon savers: agumon! gaomon! lalamon! bakuretsu! jougai last battle!,"Action, Adventure, Comedy, Fantasy, Sci-Fi, Supernatural",6.76
6714,dragon ball z: atsumare! gokuu world,"Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",6.76
13263,fate/zero: onegai! einzbern soudanshitsu,Comedy,6.76
2319,freedom previsited,"Action, Adventure, Sci-Fi",6.76
259,happy☆lesson,"Comedy, Harem, Romance, School",6.76
2224,hikari no densetsu,"Music, Romance, Shoujo, Sports",6.76
6008,jewelpet,"Fantasy, Magic, Shoujo",6.76
1660,kurogane communication,"Action, Adventure, Drama, Sci-Fi",6.76
2911,kyoushirou to towa no sora specials,"Drama, Magic, Romance, Shounen",6.76
2038,mahou no star magical emi,"Comedy, Magic, Shoujo, Slice of Life",6.76
4052,medarot damashii,"Action, Adventure, Sci-Fi",6.76
17655,mobile suit gundam age: memory of eden,"Action, Drama, Mecha, Military, Sci-Fi",6.76
6736,mouryou no hako special,"Mystery, Seinen, Supernatural, Thriller",6.76
33075,musaigen no phantom world special,"Action, Comedy, Fantasy, Supernatural",6.76
10936,nekogami yaoyorozu: ohanami ghostbusters,"Comedy, Seinen, Supernatural",6.76
8783,nezha nao hai,Kids,6.76
24991,no game no life specials,"Ecchi, Fantasy, Game",6.76
24705,"ore, twintail ni narimasu.","Action, Comedy, Fantasy, Romance, School, Shounen",6.76
2615,otome wa boku ni koishiteru special,"Comedy, Romance, School",6.76
3366,persona: trinity soul,"Action, Sci-Fi, Super Power",6.76
16718,sket dance: sd character flash anime,"Comedy, School, Shounen",6.76
1742,souryuuden,"Drama, Mystery, Super Power, Supernatural",6.76
2619,spider riders: oracle no yuusha-tachi,"Action, Adventure, Mecha",6.76
12699,tales of gekijou,Comedy,6.76
33811,teekyuu 8,"Comedy, Shounen, Sports",6.76
17233,the house,"Drama, Fantasy, Kids",6.76
3008,time bokan series: yatterman,"Adventure, Comedy, Mecha",6.76
7591,tono to issho,"Comedy, Historical, Parody, Samurai, Seinen",6.76
6129,umi monogatari: anata ga ite kureta koto,"Drama, Fantasy, Magic, Romance, Supernatural",6.76
31521,ushinawareta mirai wo motomete: ushinawareta natsuyasumi wo motomete,Romance,6.76
3077,warau salesman,"Comedy, Drama, Seinen",6.76
1718,winter garden,"Drama, Romance, Shoujo, Slice of Life",6.76
315,xiao qian,"Action, Drama, Fantasy, Romance",6.76
298,tasogare no udewa densetsu,"Adventure, Comedy, Fantasy, Game, Sci-Fi, Shounen",6.75
2221,aishite knight,"Comedy, Romance, Shoujo",6.75
8950,akage no anne: green gables e no michi,"Adventure, Historical, Shoujo, Slice of Life",6.75
9706,canaan: minorikawa report 201x shanghai,"Action, Seinen",6.75
1149,choujuushin gravion zwei,"Adventure, Comedy, Mecha, Sci-Fi, Shounen",6.75
31851,dog days: limone resort tenbou onsen!,"Ecchi, Fantasy, Magic",6.75
2627,doraemon: its new year!,"Comedy, Kids, Sci-Fi, Shounen",6.75
987,dragon ball gt: goku gaiden! yuuki no akashi wa suushinchuu,"Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",6.75
236,es otherwise,"Adventure, Comedy, Drama, Military, Sci-Fi, Shounen, Supernatural",6.75
504,fatal fury: the motion picture,"Action, Adventure, Drama, Martial Arts, Romance, Shounen",6.75
23499,gakumon!: ookami shoujo wa kujikenai,"Comedy, School, Shounen",6.75
11268,ganso tensai bakabon,"Comedy, Slice of Life",6.75
7285,ginga tetsudou 999: diamond ring no kanata e,"Adventure, Drama, Sci-Fi",6.75
29853,girls und panzer heartful tank disc: fushou - akiyama yukari no sensha kouza,"Military, School",6.75
1706,gun frontier,"Action, Adventure, Drama, Historical, Sci-Fi, Seinen",6.75
15729,hagure yuusha no aesthetica: hajirai ippai,"Comedy, Ecchi",6.75
1466,hakugei densetsu,"Adventure, Sci-Fi",6.75
1848,haou taikei ryuu knight,"Action, Adventure, Fantasy, Mecha",6.75
1181,hikyou tanken fam and ihrlie,"Action, Adventure, Comedy, Fantasy, Magic",6.75
8507,ikkitousen: xtreme xecutor specials,"Comedy, Ecchi",6.75
6087,jetter mars,"Action, Drama, Mecha, Sci-Fi",6.75
3464,kemeko deluxe!,"Action, Comedy, Ecchi, Romance, School, Sci-Fi, Shounen",6.75
5305,koihime†musou ova,"Comedy, Fantasy, School",6.75
16906,line offline: salaryman,Comedy,6.75
1445,mach gogogo,"Adventure, Cars, Shounen, Sports",6.75
2272,mahou no princess minky momo: yume no naka no rondo,"Magic, Shoujo",6.75
3388,majokko megu-chan,"Magic, Shoujo",6.75
4782,mama wa poyopoyo saurus ga osuki,"Comedy, Kids, Slice of Life",6.75
776,nanaka 6/17,"Comedy, Drama, Romance, Shounen, Slice of Life",6.75
24075,persona 4 the golden animation,"Adventure, Mystery, School, Sci-Fi, Super Power, Supernatural",6.75
21569,pokemon xy: hakai no mayu to diancie,"Adventure, Fantasy, Kids",6.75
11073,pokemon: ashs journey,"Fantasy, Kids",6.75
3265,princess tutu recaps,"Comedy, Magic, Romance, Shoujo",6.75
28619,ranpo kitan: game of laplace,Mystery,6.75
21033,seikoku no dragonar,"Comedy, Ecchi, Fantasy, School",6.75
679,shadow skill (1996),"Adventure, Drama, Fantasy, Shounen",6.75
4173,shigofumi picture drama,Comedy,6.75
5742,space cobra pilot,"Action, Adventure, Sci-Fi, Space",6.75
421,stratos 4,"Comedy, Military, Sci-Fi, Shounen",6.75
11685,takarajima memorial: yuunagi to yobareta otoko,"Adventure, Drama, Historical, Mystery, Supernatural",6.74
928,transformers galaxy force,"Adventure, Mecha, Sci-Fi, Shounen",6.75
12935,utakata hanabi,Music,6.75
347,wild arms: twilight venom,"Action, Adventure, Fantasy, Magic, Sci-Fi, Vampire",6.75
17341,yama no susume: kabette kowakunai no?,"Comedy, Slice of Life",6.75
299,liminality,"Game, Mystery, Sci-Fi",6.74
2467,3 choume no tama: uchi no tama shirimasenka?,Adventure,6.74
1998,amazing nuts!,"Adventure, Music, Police, Romance, Sci-Fi",6.74
2709,bakusou kyoudai lets and go max,"Cars, Shounen, Sports",6.74
4197,blue dragon: tenkai no shichi ryuu,"Adventure, Comedy, Fantasy, Supernatural",6.74
1194,coyote ragtime show,"Action, Adventure, Comedy, Mecha, Sci-Fi, Shounen",6.74
5618,dokonjou gaeru,"Comedy, Slice of Life",6.74
2641,doraemon: its winter!,"Adventure, Comedy, Fantasy, Kids, Shounen",6.74
2644,doraemon: treasure of the shinugumi mountain,"Adventure, Comedy, Fantasy, Kids, Shounen",6.74
5016,fluximation,Music,6.74
10172,freezing specials,"Action, Comedy, Ecchi",6.74
782,gasaraki,"Drama, Mecha, Military, Psychological, Supernatural",6.74
1019,honoo no mirage,"Action, Drama, Historical, Romance, School, Shounen Ai, Supernatural",6.74
3503,kanokon,"Comedy, Ecchi, Harem, Romance, School, Shounen, Slice of Life, Supernatural",6.74
6791,kanokon: manatsu no dai shanikusai,"Ecchi, Romance, Slice of Life",6.74
28207,ketsuekigata-kun! 2,Comedy,6.74
6975,koro no dai sanpo,Adventure,6.74
3866,kuro ga ita natsu,"Drama, Historical",6.74
1070,love get chu,"Comedy, Romance",6.74
32730,love live! x watering kissmint collaboration cm,Music,6.73
7090,madou king granzort: saigo no magical taisen,"Action, Comedy, Fantasy, Magic, Mecha, Sci-Fi, Shounen",6.74
6779,pokonyan!,"Comedy, Fantasy, Kids, Magic",6.74
8456,queens blade: utsukushiki toushitachi,"Action, Adventure, Ecchi, Fantasy",6.74
25117,ryuugajou nanana no maizoukin (tv) specials,Comedy,6.74
10156,sacred seven,"Action, School, Sci-Fi, Super Power",6.74
14515,sasami-san@ganbaranai,"Comedy, Romance, Supernatural",6.74
6068,sensei no ojikan: doki doki school hours ova,"Comedy, School",6.74
3809,shirayuki hime no densetsu,"Adventure, Fantasy, Romance",6.74
1480,sky girls ova,"Mecha, Military, Sci-Fi",6.74
2419,spirit of wonder: china-san no yuuutsu,"Romance, Sci-Fi, Seinen",6.74
2290,superflat monogram,"Adventure, Fantasy",6.74
175,tokyo underground,"Action, Adventure, Romance, Sci-Fi, Shounen, Super Power",6.74
4720,white album,"Drama, Harem, Music, Romance",6.74
1958,wish,Music,6.74
10390,quantum: sore ike! bokura no chimuchimu-chan!!,"Comedy, Game",6.73
2546,alps monogatari: watashi no annette,"Drama, Historical, Slice of Life",6.73
10689,appleseed xiii remix movie 1: yuigon,"Action, Mecha, Military, Police, Sci-Fi",6.74
17493,ashita genki ni nare!: hanbun no satsumaimo,Drama,6.74
2732,baby baachan,"Comedy, Drama",6.73
10490,blood-c,"Action, Horror, School, Supernatural, Vampire",6.73
406,buzzer beater,"Shounen, Sports",6.73
31636,dagashi kashi,"Comedy, Shounen, Slice of Life",6.73
1187,dna² ova,"Comedy, Drama, Sci-Fi",6.73
8546,dr. slump movie 02: hoyoyo! uchuu daibouken,"Comedy, Sci-Fi, Shounen",6.73
5945,element hunters,"Sci-Fi, Shounen",6.73
7477,fusha no sha,"Adventure, Historical, Martial Arts, Samurai, Supernatural",6.73
10949,ghost in the shell: stand alone complex - tachikoma no hibi fan disc,"Comedy, Mecha, Sci-Fi",6.73
31617,ghost in the shell: the new movie virtual reality diver,"Police, Sci-Fi, Seinen",6.73
6117,gokujou!! mecha mote iinchou,"Comedy, Romance, School, Shoujo",6.73
6728,helen keller monogatari: ai to hikari no tenshi,Drama,6.73
2390,hoshi no kirby,"Action, Adventure, Comedy, Fantasy, Parody",6.73
9362,hyakka ryouran: samurai girls specials,Ecchi,6.73
9495,inochi no chikyuu: dioxin no natsu,Drama,6.73
635,juubee-chan: lovely gantai no himitsu,"Action, Adventure, Comedy, Drama, Shounen",6.73
590,kage kara mamoru!,"Comedy, Romance, Shounen",6.73
6205,kämpfer,"Action, Comedy, Ecchi, Romance, School, Shoujo Ai, Super Power",6.73
602,ko seiki beast sanjuushi,"Adventure, Comedy, Fantasy, Mecha, Shounen, Supernatural",6.73
15347,meitantei holmes: aoi ruby no maki / kaitei no zaihou no maki,"Adventure, Comedy, Mystery",6.73
3550,midori no makibao,"Comedy, Sports",6.73
9934,nekogami yaoyorozu,"Comedy, Seinen, Slice of Life, Supernatural",6.73
2912,ohayo! spank,"Comedy, Slice of Life",6.73
32383,osomatsu-san short film series,"Comedy, Parody",6.73
3900,ougon bat,"Action, Sci-Fi, Super Power",6.73
1296,project a-ko 2: daitokuji zaibatsu no inbou,"Action, Comedy, Mecha, Sci-Fi, Super Power",6.73
